session_test_id,name,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
model_comparison_v1,21,audio_item_1,Opt_32,53,115373,
model_comparison_v1,21,audio_item_1,reference,100,115373,
model_comparison_v1,21,audio_item_1,Opt_64_dropout,10,115373,
model_comparison_v1,21,audio_item_1,Opt_256,32,115373,
model_comparison_v1,21,audio_item_2,Opt_64_dropout,26,16224,
model_comparison_v1,21,audio_item_2,Opt_128,42,16224,
model_comparison_v1,21,audio_item_2,Opt_256,68,16224,
model_comparison_v1,21,audio_item_2,Opt_32,38,16224,
model_comparison_v1,21,audio_item_2,reference,100,16224,
model_comparison_v1,21,audio_item_3,Opt_64_dropout,48,100403,
model_comparison_v1,21,audio_item_3,Opt_32,30,100403,
model_comparison_v1,21,audio_item_3,Opt_256,52,100403,
model_comparison_v1,21,audio_item_3,Opt_128,55,100403,
model_comparison_v1,21,audio_item_3,reference,100,100403,
model_comparison_v1,21,audio_item_4,Opt_128,38,25083,
model_comparison_v1,21,audio_item_4,Opt_32,31,25083,
model_comparison_v1,21,audio_item_4,Opt_64_dropout,69,25083,
model_comparison_v1,21,audio_item_4,reference,100,25083,
model_comparison_v1,21,audio_item_4,Opt_256,71,25083,
model_comparison_v1,21,audio_item_5,Opt_64_dropout,57,66787,
model_comparison_v1,21,audio_item_5,Opt_256,29,66787,
model_comparison_v1,21,audio_item_5,Opt_128,36,66787,
model_comparison_v1,21,audio_item_5,Opt_32,21,66787,
model_comparison_v1,21,audio_item_5,reference,100,66787,
model_comparison_v1,21,audio_item_6,reference,100,126499,
model_comparison_v1,21,audio_item_6,Opt_128,57,126499,
model_comparison_v1,21,audio_item_6,Opt_256,63,126499,
model_comparison_v1,21,audio_item_6,Opt_64_dropout,36,126499,
model_comparison_v1,21,audio_item_6,Opt_32,22,126499,
model_comparison_v1,21,audio_item_7,Opt_64_dropout,54,142388,
model_comparison_v1,21,audio_item_7,Opt_128,35,142388,
model_comparison_v1,21,audio_item_7,Opt_256,24,142388,
model_comparison_v1,21,audio_item_7,Opt_32,29,142388,
model_comparison_v1,21,audio_item_7,reference,100,142388,
model_comparison_v1,21,audio_item_8,Opt_128,35,64751,
model_comparison_v1,21,audio_item_8,Opt_256,29,64751,
model_comparison_v1,21,audio_item_8,Opt_32,32,64751,
model_comparison_v1,21,audio_item_8,reference,100,64751,
model_comparison_v1,21,audio_item_8,Opt_64_dropout,1,64751,
model_comparison_v1,22,audio_item_1,Opt_32,42,17411,
model_comparison_v1,22,audio_item_1,Opt_256,51,17411,
model_comparison_v1,22,audio_item_1,Opt_128,37,17411,
model_comparison_v1,22,audio_item_1,Opt_64_dropout,62,17411,
model_comparison_v1,22,audio_item_1,reference,100,17411,
model_comparison_v1,22,audio_item_2,reference,100,42070,
model_comparison_v1,22,audio_item_2,Opt_256,7,42070,
model_comparison_v1,22,audio_item_2,Opt_32,48,42070,
model_comparison_v1,22,audio_item_2,Opt_64_dropout,30,42070,
model_comparison_v1,22,audio_item_2,Opt_128,55,42070,
model_comparison_v1,22,audio_item_3,Opt_128,44,76454,
model_comparison_v1,22,audio_item_3,Opt_32,38,76454,
model_comparison_v1,22,audio_item_3,Opt_64_dropout,54,76454,
model_comparison_v1,22,audio_item_3,Opt_256,62,76454,
model_comparison_v1,22,audio_item_3,reference,100,76454,
model_comparison_v1,22,audio_item_4,Opt_32,47,116136,
model_comparison_v1,22,audio_item_4,Opt_256,37,116136,
model_comparison_v1,22,audio_item_4,Opt_64_dropout,22,116136,
model_comparison_v1,22,audio_item_4,reference,100,116136,
model_comparison_v1,22,audio_item_4,Opt_128,53,116136,
model_comparison_v1,22,audio_item_5,Opt_32,55,90552,
model_comparison_v1,22,audio_item_5,reference,100,90552,
model_comparison_v1,22,audio_item_5,Opt_128,15,90552,
model_comparison_v1,22,audio_item_5,Opt_64_dropout,22,90552,
model_comparison_v1,22,audio_item_5,Opt_256,55,90552,
model_comparison_v1,22,audio_item_6,Opt_256,48,20559,
model_comparison_v1,22,audio_item_6,reference,100,20559,
model_comparison_v1,22,audio_item_6,Opt_32,45,20559,
model_comparison_v1,22,audio_item_6,Opt_128,45,20559,
model_comparison_v1,22,audio_item_6,Opt_64_dropout,50,20559,
model_comparison_v1,22,audio_item_7,Opt_256,40,123233,
model_comparison_v1,22,audio_item_7,Opt_128,54,123233,
model_comparison_v1,22,audio_item_7,Opt_64_dropout,37,123233,
model_comparison_v1,22,audio_item_7,reference,100,123233,
model_comparison_v1,22,audio_item_7,Opt_32,46,123233,
model_comparison_v1,22,audio_item_8,Opt_128,74,113764,
model_comparison_v1,22,audio_item_8,reference,100,113764,
model_comparison_v1,22,audio_item_8,Opt_64_dropout,32,113764,
model_comparison_v1,22,audio_item_8,Opt_256,31,113764,
model_comparison_v1,22,audio_item_8,Opt_32,46,113764,
model_comparison_v1,23,audio_item_1,Opt_256,27,146741,
model_comparison_v1,23,audio_item_1,Opt_32,38,146741,
model_comparison_v1,23,audio_item_1,reference,93,146741,
model_comparison_v1,23,audio_item_1,Opt_128,58,146741,
model_comparison_v1,23,audio_item_1,Opt_64_dropout,32,146741,
model_comparison_v1,23,audio_item_2,Opt_256,97,26006,
model_comparison_v1,23,audio_item_2,Opt_64_dropout,19,26006,
model_comparison_v1,23,audio_item_2,Opt_128,32,26006,
model_comparison_v1,23,audio_item_2,reference,100,26006,
model_comparison_v1,23,audio_item_2,Opt_32,45,26006,
model_comparison_v1,23,audio_item_3,Opt_32,53,144705,
model_comparison_v1,23,audio_item_3,reference,100,144705,
model_comparison_v1,23,audio_item_3,Opt_64_dropout,88,144705,
model_comparison_v1,23,audio_item_3,Opt_128,44,144705,
model_comparison_v1,23,audio_item_3,Opt_256,87,144705,
model_comparison_v1,23,audio_item_4,Opt_32,46,18968,
model_comparison_v1,23,audio_item_4,Opt_128,35,18968,
model_comparison_v1,23,audio_item_4,reference,100,18968,
model_comparison_v1,23,audio_item_4,Opt_64_dropout,50,18968,
model_comparison_v1,23,audio_item_4,Opt_256,7,18968,
model_comparison_v1,23,audio_item_5,reference,100,138169,
model_comparison_v1,23,audio_item_5,Opt_256,52,138169,
model_comparison_v1,23,audio_item_5,Opt_128,45,138169,
model_comparison_v1,23,audio_item_5,Opt_32,29,138169,
model_comparison_v1,23,audio_item_5,Opt_64_dropout,45,138169,
model_comparison_v1,23,audio_item_6,reference,100,81457,
model_comparison_v1,23,audio_item_6,Opt_256,0,81457,
model_comparison_v1,23,audio_item_6,Opt_32,43,81457,
model_comparison_v1,23,audio_item_6,Opt_128,19,81457,
model_comparison_v1,23,audio_item_6,Opt_64_dropout,45,81457,
model_comparison_v1,23,audio_item_7,Opt_32,20,67796,
model_comparison_v1,23,audio_item_7,reference,100,67796,
model_comparison_v1,23,audio_item_7,Opt_256,29,67796,
model_comparison_v1,23,audio_item_7,Opt_64_dropout,45,67796,
model_comparison_v1,23,audio_item_7,Opt_128,38,67796,
model_comparison_v1,23,audio_item_8,Opt_128,46,46866,
model_comparison_v1,23,audio_item_8,reference,90,46866,
model_comparison_v1,23,audio_item_8,Opt_64_dropout,44,46866,
model_comparison_v1,23,audio_item_8,Opt_256,33,46866,
model_comparison_v1,23,audio_item_8,Opt_32,58,46866,
model_comparison_v1,24,audio_item_1,Opt_256,31,48576,
model_comparison_v1,24,audio_item_1,reference,100,48576,
model_comparison_v1,24,audio_item_1,Opt_128,33,48576,
model_comparison_v1,24,audio_item_1,Opt_64_dropout,72,48576,
model_comparison_v1,24,audio_item_1,Opt_32,45,48576,
model_comparison_v1,24,audio_item_2,reference,100,94022,
model_comparison_v1,24,audio_item_2,Opt_256,36,94022,
model_comparison_v1,24,audio_item_2,Opt_128,38,94022,
model_comparison_v1,24,audio_item_2,Opt_32,51,94022,
model_comparison_v1,24,audio_item_2,Opt_64_dropout,40,94022,
model_comparison_v1,24,audio_item_3,Opt_64_dropout,66,20311,
model_comparison_v1,24,audio_item_3,reference,100,20311,
model_comparison_v1,24,audio_item_3,Opt_128,30,20311,
model_comparison_v1,24,audio_item_3,Opt_256,0,20311,
model_comparison_v1,24,audio_item_3,Opt_32,16,20311,
model_comparison_v1,24,audio_item_4,Opt_128,47,85433,
model_comparison_v1,24,audio_item_4,reference,100,85433,
model_comparison_v1,24,audio_item_4,Opt_32,41,85433,
model_comparison_v1,24,audio_item_4,Opt_256,30,85433,
model_comparison_v1,24,audio_item_4,Opt_64_dropout,33,85433,
model_comparison_v1,24,audio_item_5,Opt_32,38,113661,
model_comparison_v1,24,audio_item_5,Opt_128,38,113661,
model_comparison_v1,24,audio_item_5,Opt_256,50,113661,
model_comparison_v1,24,audio_item_5,Opt_64_dropout,32,113661,
model_comparison_v1,24,audio_item_5,reference,100,113661,
model_comparison_v1,24,audio_item_6,Opt_64_dropout,47,30269,
model_comparison_v1,24,audio_item_6,Opt_32,49,30269,
model_comparison_v1,24,audio_item_6,reference,94,30269,
model_comparison_v1,24,audio_item_6,Opt_256,69,30269,
model_comparison_v1,24,audio_item_6,Opt_128,19,30269,
model_comparison_v1,24,audio_item_7,Opt_128,55,29390,
model_comparison_v1,24,audio_item_7,Opt_32,36,29390,
model_comparison_v1,24,audio_item_7,reference,100,29390,
model_comparison_v1,24,audio_item_7,Opt_256,65,29390,
model_comparison_v1,24,audio_item_7,Opt_64_dropout,48,29390,
model_comparison_v1,24,audio_item_8,Opt_128,44,69558,
model_comparison_v1,24,audio_item_8,reference,100,69558,
model_comparison_v1,24,audio_item_8,Opt_32,34,69558,
model_comparison_v1,24,audio_item_8,Opt_256,9,69558,
model_comparison_v1,24,audio_item_8,Opt_64_dropout,26,69558,
model_comparison_v1,25,audio_item_1,Opt_64_dropout,58,102625,
model_comparison_v1,25,audio_item_1,Opt_256,77,102625,
model_comparison_v1,25,audio_item_1,Opt_128,53,102625,
model_comparison_v1,25,audio_item_1,Opt_32,7,102625,
model_comparison_v1,25,audio_item_1,reference,100,102625,
model_comparison_v1,25,audio_item_2,Opt_128,76,74996,
model_comparison_v1,25,audio_item_2,reference,100,74996,
model_comparison_v1,25,audio_item_2,Opt_64_dropout,63,74996,
model_comparison_v1,25,audio_item_2,Opt_32,5,74996,
model_comparison_v1,25,audio_item_2,Opt_256,24,74996,
model_comparison_v1,25,audio_item_3,Opt_64_dropout,22,131550,
model_comparison_v1,25,audio_item_3,Opt_32,16,131550,
model_comparison_v1,25,audio_item_3,Opt_128,62,131550,
model_comparison_v1,25,audio_item_3,reference,91,131550,
model_comparison_v1,25,audio_item_3,Opt_256,82,131550,
model_comparison_v1,25,audio_item_4,reference,100,118259,
model_comparison_v1,25,audio_item_4,Opt_128,34,118259,
model_comparison_v1,25,audio_item_4,Opt_32,45,118259,
model_comparison_v1,25,audio_item_4,Opt_64_dropout,37,118259,
model_comparison_v1,25,audio_item_4,Opt_256,48,118259,
model_comparison_v1,25,audio_item_5,Opt_32,47,28691,
model_comparison_v1,25,audio_item_5,Opt_256,42,28691,
model_comparison_v1,25,audio_item_5,Opt_128,79,28691,
model_comparison_v1,25,audio_item_5,Opt_64_dropout,55,28691,
model_comparison_v1,25,audio_item_5,reference,100,28691,
model_comparison_v1,25,audio_item_6,Opt_32,32,68987,
model_comparison_v1,25,audio_item_6,Opt_128,21,68987,
model_comparison_v1,25,audio_item_6,Opt_256,39,68987,
model_comparison_v1,25,audio_item_6,Opt_64_dropout,45,68987,
model_comparison_v1,25,audio_item_6,reference,100,68987,
model_comparison_v1,25,audio_item_7,Opt_32,37,39918,
model_comparison_v1,25,audio_item_7,Opt_64_dropout,52,39918,
model_comparison_v1,25,audio_item_7,reference,100,39918,
model_comparison_v1,25,audio_item_7,Opt_256,0,39918,
model_comparison_v1,25,audio_item_7,Opt_128,42,39918,
model_comparison_v1,25,audio_item_8,Opt_64_dropout,75,95127,
model_comparison_v1,25,audio_item_8,reference,100,95127,
model_comparison_v1,25,audio_item_8,Opt_32,23,95127,
model_comparison_v1,25,audio_item_8,Opt_128,41,95127,
model_comparison_v1,25,audio_item_8,Opt_256,43,95127,
model_comparison_v1,26,audio_item_1,Opt_64_dropout,35,90146,
model_comparison_v1,26,audio_item_1,reference,100,90146,
model_comparison_v1,26,audio_item_1,Opt_256,25,90146,
model_comparison_v1,26,audio_item_1,Opt_128,43,90146,
model_comparison_v1,26,audio_item_1,Opt_32,27,90146,
model_comparison_v1,26,audio_item_2,Opt_64_dropout,73,94192,
model_comparison_v1,26,audio_item_2,reference,100,94192,
model_comparison_v1,26,audio_item_2,Opt_256,35,94192,
model_comparison_v1,26,audio_item_2,Opt_32,40,94192,
model_comparison_v1,26,audio_item_2,Opt_128,36,94192,
model_comparison_v1,26,audio_item_3,reference,100,96957,
model_comparison_v1,26,audio_item_3,Opt_64_dropout,42,96957,
model_comparison_v1,26,audio_item_3,Opt_128,31,96957,
model_comparison_v1,26,audio_item_3,Opt_256,24,96957,
model_comparison_v1,26,audio_item_3,Opt_32,65,96957,
model_comparison_v1,26,audio_item_4,Opt_256,55,74766,
model_comparison_v1,26,audio_item_4,Opt_64_dropout,46,74766,
model_comparison_v1,26,audio_item_4,Opt_128,58,74766,
model_comparison_v1,26,audio_item_4,Opt_32,50,74766,
model_comparison_v1,26,audio_item_4,reference,100,74766,
model_comparison_v1,26,audio_item_5,Opt_256,6,119304,
model_comparison_v1,26,audio_item_5,Opt_32,64,119304,
model_comparison_v1,26,audio_item_5,Opt_128,15,119304,
model_comparison_v1,26,audio_item_5,reference,94,119304,
model_comparison_v1,26,audio_item_5,Opt_64_dropout,24,119304,
model_comparison_v1,26,audio_item_6,reference,100,127301,
model_comparison_v1,26,audio_item_6,Opt_256,57,127301,
model_comparison_v1,26,audio_item_6,Opt_32,41,127301,
model_comparison_v1,26,audio_item_6,Opt_128,46,127301,
model_comparison_v1,26,audio_item_6,Opt_64_dropout,72,127301,
model_comparison_v1,26,audio_item_7,Opt_128,66,58785,
model_comparison_v1,26,audio_item_7,reference,100,58785,
model_comparison_v1,26,audio_item_7,Opt_64_dropout,29,58785,
model_comparison_v1,26,audio_item_7,Opt_256,36,58785,
model_comparison_v1,26,audio_item_7,Opt_32,48,58785,
model_comparison_v1,26,audio_item_8,reference,100,38665,
model_comparison_v1,26,audio_item_8,Opt_64_dropout,59,38665,
model_comparison_v1,26,audio_item_8,Opt_256,32,38665,
model_comparison_v1,26,audio_item_8,Opt_32,39,38665,
model_comparison_v1,26,audio_item_8,Opt_128,45,38665,
model_comparison_v1,27,audio_item_1,reference,100,66641,
model_comparison_v1,27,audio_item_1,Opt_128,51,66641,
model_comparison_v1,27,audio_item_1,Opt_256,52,66641,
model_comparison_v1,27,audio_item_1,Opt_32,22,66641,
model_comparison_v1,27,audio_item_1,Opt_64_dropout,36,66641,
model_comparison_v1,27,audio_item_2,Opt_64_dropout,33,121366,
model_comparison_v1,27,audio_item_2,Opt_32,23,121366,
model_comparison_v1,27,audio_item_2,Opt_256,20,121366,
model_comparison_v1,27,audio_item_2,reference,100,121366,
model_comparison_v1,27,audio_item_2,Opt_128,34,121366,
model_comparison_v1,27,audio_item_3,Opt_256,16,141489,
model_comparison_v1,27,audio_item_3,Opt_64_dropout,6,141489,
model_comparison_v1,27,audio_item_3,Opt_32,45,141489,
model_comparison_v1,27,audio_item_3,reference,100,141489,
model_comparison_v1,27,audio_item_3,Opt_128,38,141489,
model_comparison_v1,27,audio_item_4,Opt_128,52,148941,
model_comparison_v1,27,audio_item_4,Opt_32,33,148941,
model_comparison_v1,27,audio_item_4,Opt_256,60,148941,
model_comparison_v1,27,audio_item_4,Opt_64_dropout,48,148941,
model_comparison_v1,27,audio_item_4,reference,100,148941,
model_comparison_v1,27,audio_item_5,Opt_256,48,56131,
model_comparison_v1,27,audio_item_5,Opt_64_dropout,26,56131,
model_comparison_v1,27,audio_item_5,reference,100,56131,
model_comparison_v1,27,audio_item_5,Opt_32,39,56131,
model_comparison_v1,27,audio_item_5,Opt_128,56,56131,
model_comparison_v1,27,audio_item_6,reference,100,32890,
model_comparison_v1,27,audio_item_6,Opt_256,28,32890,
model_comparison_v1,27,audio_item_6,Opt_32,54,32890,
model_comparison_v1,27,audio_item_6,Opt_64_dropout,27,32890,
model_comparison_v1,27,audio_item_6,Opt_128,44,32890,
model_comparison_v1,27,audio_item_7,reference,100,79561,
model_comparison_v1,27,audio_item_7,Opt_256,19,79561,
model_comparison_v1,27,audio_item_7,Opt_32,51,79561,
model_comparison_v1,27,audio_item_7,Opt_128,31,79561,
model_comparison_v1,27,audio_item_7,Opt_64_dropout,14,79561,
model_comparison_v1,27,audio_item_8,Opt_128,59,67172,
model_comparison_v1,27,audio_item_8,Opt_64_dropout,38,67172,
model_comparison_v1,27,audio_item_8,Opt_256,9,67172,
model_comparison_v1,27,audio_item_8,Opt_32,49,67172,
model_comparison_v1,27,audio_item_8,reference,100,67172,
model_comparison_v1,28,audio_item_1,Opt_256,30,55142,
model_comparison_v1,28,audio_item_1,Opt_64_dropout,29,55142,
model_comparison_v1,28,audio_item_1,reference,100,55142,
model_comparison_v1,28,audio_item_1,Opt_128,28,55142,
model_comparison_v1,28,audio_item_1,Opt_32,40,55142,
model_comparison_v1,28,audio_item_2,Opt_64_dropout,28,149554,
model_comparison_v1,28,audio_item_2,Opt_256,56,149554,
model_comparison_v1,28,audio_item_2,Opt_32,17,149554,
model_comparison_v1,28,audio_item_2,reference,89,149554,
model_comparison_v1,28,audio_item_2,Opt_128,54,149554,
model_comparison_v1,28,audio_item_3,Opt_128,30,32645,
model_comparison_v1,28,audio_item_3,reference,94,32645,
model_comparison_v1,28,audio_item_3,Opt_256,61,32645,
model_comparison_v1,28,audio_item_3,Opt_32,35,32645,
model_comparison_v1,28,audio_item_3,Opt_64_dropout,53,32645,
model_comparison_v1,28,audio_item_4,Opt_64_dropout,51,16489,
model_comparison_v1,28,audio_item_4,Opt_128,29,16489,
model_comparison_v1,28,audio_item_4,Opt_32,45,16489,
model_comparison_v1,28,audio_item_4,reference,93,16489,
model_comparison_v1,28,audio_item_4,Opt_256,41,16489,
model_comparison_v1,28,audio_item_5,reference,95,16636,
model_comparison_v1,28,audio_item_5,Opt_32,39,16636,
model_comparison_v1,28,audio_item_5,Opt_64_dropout,9,16636,
model_comparison_v1,28,audio_item_5,Opt_128,72,16636,
model_comparison_v1,28,audio_item_5,Opt_256,15,16636,
model_comparison_v1,28,audio_item_6,reference,100,58831,
model_comparison_v1,28,audio_item_6,Opt_128,55,58831,
model_comparison_v1,28,audio_item_6,Opt_32,44,58831,
model_comparison_v1,28,audio_item_6,Opt_256,47,58831,
model_comparison_v1,28,audio_item_6,Opt_64_dropout,38,58831,
model_comparison_v1,28,audio_item_7,Opt_256,26,32974,
model_comparison_v1,28,audio_item_7,Opt_32,67,32974,
model_comparison_v1,28,audio_item_7,reference,100,32974,
model_comparison_v1,28,audio_item_7,Opt_64_dropout,32,32974,
model_comparison_v1,28,audio_item_7,Opt_128,74,32974,
model_comparison_v1,28,audio_item_8,Opt_64_dropout,30,104012,
model_comparison_v1,28,audio_item_8,reference,100,104012,
model_comparison_v1,28,audio_item_8,Opt_128,55,104012,
model_comparison_v1,28,audio_item_8,Opt_256,37,104012,
model_comparison_v1,28,audio_item_8,Opt_32,43,104012,
model_comparison_v1,29,audio_item_1,Opt_256,22,21457,
model_comparison_v1,29,audio_item_1,reference,100,21457,
model_comparison_v1,29,audio_item_1,Opt_64_dropout,24,21457,
model_comparison_v1,29,audio_item_1,Opt_32,19,21457,
model_comparison_v1,29,audio_item_1,Opt_128,50,21457,
model_comparison_v1,29,audio_item_2,Opt_64_dropout,58,40001,
model_comparison_v1,29,audio_item_2,reference,100,40001,
model_comparison_v1,29,audio_item_2,Opt_128,50,40001,
model_comparison_v1,29,audio_item_2,Opt_256,57,40001,
model_comparison_v1,29,audio_item_2,Opt_32,28,40001,
model_comparison_v1,29,audio_item_3,Opt_64_dropout,44,99329,
model_comparison_v1,29,audio_item_3,Opt_128,23,99329,
model_comparison_v1,29,audio_item_3,reference,100,99329,
model_comparison_v1,29,audio_item_3,Opt_32,58,99329,
model_comparison_v1,29,audio_item_3,Opt_256,26,99329,
model_comparison_v1,29,audio_item_4,Opt_128,39,145745,
model_comparison_v1,29,audio_item_4,Opt_256,37,145745,
model_comparison_v1,29,audio_item_4,Opt_32,24,145745,
model_comparison_v1,29,audio_item_4,Opt_64_dropout,40,145745,
model_comparison_v1,29,audio_item_4,reference,100,145745,
model_comparison_v1,29,audio_item_5,Opt_64_dropout,43,98227,
model_comparison_v1,29,audio_item_5,Opt_128,23,98227,
model_comparison_v1,29,audio_item_5,reference,100,98227,
model_comparison_v1,29,audio_item_5,Opt_32,28,98227,
model_comparison_v1,29,audio_item_5,Opt_256,0,98227,
model_comparison_v1,29,audio_item_6,Opt_32,54,37097,
model_comparison_v1,29,audio_item_6,reference,100,37097,
model_comparison_v1,29,audio_item_6,Opt_128,36,37097,
model_comparison_v1,29,audio_item_6,Opt_256,12,37097,
model_comparison_v1,29,audio_item_6,Opt_64_dropout,54,37097,
model_comparison_v1,29,audio_item_7,Opt_256,54,125152,
model_comparison_v1,29,audio_item_7,Opt_32,27,125152,
model_comparison_v1,29,audio_item_7,reference,100,125152,
model_comparison_v1,29,audio_item_7,Opt_64_dropout,37,125152,
model_comparison_v1,29,audio_item_7,Opt_128,53,125152,
model_comparison_v1,29,audio_item_8,Opt_128,51,103581,
model_comparison_v1,29,audio_item_8,reference,100,103581,
model_comparison_v1,29,audio_item_8,Opt_256,25,103581,
model_comparison_v1,29,audio_item_8,Opt_64_dropout,31,103581,
model_comparison_v1,29,audio_item_8,Opt_32,48,103581,
model_comparison_v1,30,audio_item_1,Opt_32,52,83290,
model_comparison_v1,30,audio_item_1,reference,100,83290,
model_comparison_v1,30,audio_item_1,Opt_256,21,83290,
model_comparison_v1,30,audio_item_1,Opt_128,42,83290,
model_comparison_v1,30,audio_item_1,Opt_64_dropout,55,83290,
model_comparison_v1,30,audio_item_2,Opt_32,43,73563,
model_comparison_v1,30,audio_item_2,Opt_64_dropout,36,73563,
model_comparison_v1,30,audio_item_2,Opt_128,24,73563,
model_comparison_v1,30,audio_item_2,reference,100,73563,
model_comparison_v1,30,audio_item_2,Opt_256,49,73563,
model_comparison_v1,30,audio_item_3,Opt_64_dropout,50,89936,
model_comparison_v1,30,audio_item_3,Opt_128,2,89936,
model_comparison_v1,30,audio_item_3,Opt_256,61,89936,
model_comparison_v1,30,audio_item_3,reference,100,89936,
model_comparison_v1,30,audio_item_3,Opt_32,44,89936,
model_comparison_v1,30,audio_item_4,Opt_64_dropout,45,16489,
model_comparison_v1,30,audio_item_4,Opt_32,57,16489,
model_comparison_v1,30,audio_item_4,reference,100,16489,
model_comparison_v1,30,audio_item_4,Opt_256,35,16489,
model_comparison_v1,30,audio_item_4,Opt_128,59,16489,
model_comparison_v1,30,audio_item_5,reference,100,82776,
model_comparison_v1,30,audio_item_5,Opt_128,49,82776,
model_comparison_v1,30,audio_item_5,Opt_32,32,82776,
model_comparison_v1,30,audio_item_5,Opt_64_dropout,34,82776,
model_comparison_v1,30,audio_item_5,Opt_256,30,82776,
model_comparison_v1,30,audio_item_6,reference,100,67335,
model_comparison_v1,30,audio_item_6,Opt_256,72,67335,
model_comparison_v1,30,audio_item_6,Opt_64_dropout,41,67335,
model_comparison_v1,30,audio_item_6,Opt_32,36,67335,
model_comparison_v1,30,audio_item_6,Opt_128,33,67335,
model_comparison_v1,30,audio_item_7,Opt_32,51,109897,
model_comparison_v1,30,audio_item_7,Opt_128,29,109897,
model_comparison_v1,30,audio_item_7,Opt_64_dropout,27,109897,
model_comparison_v1,30,audio_item_7,reference,100,109897,
model_comparison_v1,30,audio_item_7,Opt_256,34,109897,
model_comparison_v1,30,audio_item_8,Opt_128,31,120961,
model_comparison_v1,30,audio_item_8,Opt_256,20,120961,
model_comparison_v1,30,audio_item_8,Opt_64_dropout,35,120961,
model_comparison_v1,30,audio_item_8,Opt_32,26,120961,
model_comparison_v1,30,audio_item_8,reference,100,120961,
